pair_key,프로필,좋아하는_게임,좋아하는_게임_장르,좋아하는_게임_설명,추천_게임,추천_게임_장르,추천_게임_설명,적합도,이유태그,메모
B0066,A21,Pid / ChromaGun / Deer & Boy,"어드벤처, 인디 / 액션, 어드벤처, 인디 / 액션, 어드벤처, 인디","[Pid] You are stranded on a strange and peculiar planet. It’s time to embark on your journey and find your way home! Explore a gravity defying and challenging platformer with striking vi ‖ [ChromaGun] Welcome to ChromaTec’s test lab! You’re here to test our state-of-the-art military-grade color-technology: The ChromaGun (patent pending)! Use it to solve our meticulously designed ‖ [Deer & Boy] 도망친 소년은 길 잃은 어린 사슴을 만나 고요하면서도 위태로운 세상을 함께 헤쳐 나갑니다. 퍼즐을 풀고, 높은 곳에 오르고, 위협을 피해 나아가며 당신의 동료는 연약한 아기 사슴에서 어엿한 사슴으로 성장하죠. 혼자서는 할 수 없었던 일을 함께 해내는 법을 배우게 됩니다.",Pinstripe,"어드벤처, 캐주얼, 인디",An ex-minister ventures through the frozen depths of Hell in search of his kidnapped daughter.,3,,
B0067,A07,Hollow Knight / Dead Cells / Celeste,"액션, 어드벤처, 인디 / 액션, 어드벤처, 인디 / 액션, 어드벤처, 인디","[Hollow Knight] 할로우 나이트에서 자신만의 길을 구축하세요! 크게 파괴된 곤충과 영웅의 왕국을 통한 서사 액션 어드벤처입니다. 손으로 그린 클래식 2D 스타일로 구불구불한 동굴을 탐험하고 오염된 생물과 싸우고 이상한 곤충들과 친구가 되어 보세요. ‖ [Dead Cells] 데드 셀(Dead Cells)는 메트로배니아에서 영감을 받은 로그라이트 액션 플랫포머 게임입니다. 2D 소울 라이트 전투에서 성을 지키는 수호자들을 물리치고 끊임없이 변화하는 거대한 성을 탐험하게 됩니다. 세이브 포인트는 없습니다. 죽이고, 죽고, 배우고, 반복하세요. ‖ [Celeste] 타워폴(TowerFall) 시리즈의 개발자들이 만든 이 초밀착형 플랫폼 게임을 플레이하고, 매들린이 셀레스트 산 정상으로 향하는 여정에서 내면의 악마에게서 살아남을 수 있게 도와주세요. 한땀 한땀 손수 제작한 수백 가지의 도전 과제에 맞서고, 사악한 비밀을 밝혀내고, 산에 숨겨진 수수께끼를 풀어보세요.",Toby: The Secret Mine,"어드벤처, 인디",A challenging puzzle platformer inspired by games like Limbo and Badland.,3,,
B0068,A12,RimWorld / Oxygen Not Included / Unpacking 언패킹,"인디, 시뮬레이션, 전략 / 인디, 시뮬레이션 / 캐주얼, 인디, 시뮬레이션","[RimWorld] 지능형 AI 이야기꾼이 주도하는 공상과학 정착지 시뮬레이터입니다. 심리, 생태, 총격전과 근접전, 날씨, 기후, 외교, 사람 사이의 관계, 예술, 의학, 무역, 그 외 많은 것들을 시뮬레이션하여 이야기를 생성합니다. ‖ [Oxygen Not Included] Oxygen Not Included는 우주 콜로니 시뮬레이션 게임입니다. 외계의 우주 암석 깊은 곳에서 근면한 일꾼들은 생존하고 나아가 번영하기 위해 과학을 마스터하고, 낯선 새로운 생명체에 맞서며, 경이로운 우주 테크놀로지를 활용해야 합니다. ‖ [Unpacking 언패킹] Unpacking은 상자에서 짐을 꺼내 새집에 맞게 배치하는 친숙한 체험에 대한 명상적 퍼즐 게임입니다. 게임의 일부인 블록 맞추기 게임과 집 꾸미기를 하는 동안, 푸는 짐에 닮긴 삶의 실마리를 찾아가며 만족할 만한 생활 공간을 만들어 보세요.",ALL WILL FALL,"인디, 시뮬레이션, 전략","물리 기반 3D 건설 시스템, 복잡한 자원 관리, 탐험, 어려운 정치적 결정, 공급망 관리, 탄탄한 샌드박스 모드를 경험할 수 있는 포스트 아포칼립스 서바이벌 개척 시뮬레이션 게임에서 거대한 해상 도시를 건설하여 시민들을 번영으로 이끄세요.",3,,
B0069,A04,ELDEN RING / Disco Elysium - The Final Cut / Outer Wilds,"액션, RPG / RPG / 액션, 어드벤처","[ELDEN RING] 본 게임은 본격적인 다크 판타지 세계를 무대로 한 액션 RPG입니다. 드넓은 필드와 던전 탐험을 통해 미지의 것들을 발견해 보세요. 앞길을 막아서는 난관과 그것을 극복했을 때의 달성감, 그리고 등장인물들의 의도가 교착하는 군상극도 즐기실 수 있습니다. ‖ [Disco Elysium - The Final Cut] 디스코 엘리시움 - 최종판은 획기적인 오픈 월드 롤플레잉 게임입니다. 당신은 독특한 스킬 시스템을 갖춘 형사로서 오롯한 도시 블록을 당신의 미래를 닦기 위해 다듬을 수 있습니다. 잊지 못할 등장인물들을 심문하거나, 살인 사건을 해결하거나, 뇌물을 받으세요. 영웅이 되거나 인류의 완전한 재앙이 되세요. ‖ [Outer Wilds] Giant Bomb, Polygon, Eurogamer, The Guardian에 의해 2019년 올해의 게임에 이름을 올리며 냉정한 호평과 수상 실적이 있는 Outer Wilds는 무한 시간 루프에 갇힌 태양계에 관한 공개된 세계의 미스터리 게임입니다.",Hell is Us,"액션, 어드벤처","지구상에서 지옥에 가장 가까이 갈 수 있는 경험이 전쟁이라면, 그것은 지구가 최악의 악마, 인류의 집이기 때문일 것입니다. 내전으로 엉망이 된 고립된 국가에서, 과거의 비밀을 찾고 기이한 재앙의 파급효과와 마주하세요.",3,,
B0070,A15,Forza Horizon 5 / Hi-Fi RUSH / Street Fighter 6,"액션, 어드벤처, 레이싱, 시뮬레이션, 스포츠 / 액션 / 액션, 어드벤처","[Forza Horizon 5] 세계 최고의 자동차를 타고 생동감 넘치는 멕시코의 대자연을 탐험하며 재미있는 드라이빙 액션을 마음껏 즐겨보세요. ‖ [Hi-Fi RUSH] 아케이드 챌린지! 업데이트!로 추가되는 두 개의 신규 게임 모드에서 여러분의 능력을 시험하고, 새로운 보상을 획득해 보세요. 몇 가지 비밀도 숨어 있답니다! 락 스타 지망생 차이가 되어 비트를 타고, 세상 모든 게 음악에 싱크되는 세계에서 오합지졸 팀과 함께 사악한 거대 기업에 맞서 싸우세요. ‖ [Street Fighter 6] 시리즈 최신작 『Street Fighter 6』, 2023년 6월 2일 발매 결정! RE ENGINE으로 개발된 본 작품은 대형 모드 「World Tour」, 「Fighting Ground」, 「Battle Hub」로 구성되어 있다. 새로운 「스트리트 파이터」에는 지금까지의 시리즈에는 없었던 새로운 체험이 기다리고 있다.",Kanjozoku Game レーサー Online Street Racing & Drift,"대규모 멀티플레이어, 레이싱, 시뮬레이션, 스포츠","90s Osaka Kanjo Night Street Racing and Drift Online with True JDM Cars, Online PvP, Engine, Body and Suspension Tuning!",3,,
B0071,A07,Hollow Knight / Dead Cells / Celeste,"액션, 어드벤처, 인디 / 액션, 어드벤처, 인디 / 액션, 어드벤처, 인디","[Hollow Knight] 할로우 나이트에서 자신만의 길을 구축하세요! 크게 파괴된 곤충과 영웅의 왕국을 통한 서사 액션 어드벤처입니다. 손으로 그린 클래식 2D 스타일로 구불구불한 동굴을 탐험하고 오염된 생물과 싸우고 이상한 곤충들과 친구가 되어 보세요. ‖ [Dead Cells] 데드 셀(Dead Cells)는 메트로배니아에서 영감을 받은 로그라이트 액션 플랫포머 게임입니다. 2D 소울 라이트 전투에서 성을 지키는 수호자들을 물리치고 끊임없이 변화하는 거대한 성을 탐험하게 됩니다. 세이브 포인트는 없습니다. 죽이고, 죽고, 배우고, 반복하세요. ‖ [Celeste] 타워폴(TowerFall) 시리즈의 개발자들이 만든 이 초밀착형 플랫폼 게임을 플레이하고, 매들린이 셀레스트 산 정상으로 향하는 여정에서 내면의 악마에게서 살아남을 수 있게 도와주세요. 한땀 한땀 손수 제작한 수백 가지의 도전 과제에 맞서고, 사악한 비밀을 밝혀내고, 산에 숨겨진 수수께끼를 풀어보세요.",Creepy Tale,"어드벤처, 인디",그림형제 동화 분위기가 물씬 풍기는 오싹한 퀘스트. 퍼즐과 도전으로 가득한 위험한 모험을 떠나세요! 숲의 모든 비밀을 풀고 평화로운 생명체를 구할 수 있는 사람은 바로 당신일까요?,2,,
B0072,A05,The Talos Principle / Rust / Inscryption,"액션, 어드벤처, 인디 / 액션, 어드벤처, 인디, 대규모 멀티플레이어, RPG / 어드벤처, 인디, 전략","[The Talos Principle] 탈로스 법칙은 철학적 SF 소설의 전통을 따른 1인칭 퍼즐 게임입니다. 시리어스 샘을 개발한 크로팀에서 만들었으며, 톰 주버트(FTL, 더 스와퍼)와 조나스 카이라츠(바다는 모든 것을 요구한다.)가 스토리를 작성했습니다. ‖ [Rust] Rust에서의 목표는 오직 하나, 바로 살아남는 것입니다. 섬의 야생 동물, 다른 주민, 환경, 다른 생존자 모두가 여러분의 목숨을 노립니다. 하루 더 살아남을 수 있다면 수단과 방법을 가리지 마세요. ‖ [Inscryption] Inscryption은 검은 잉크로 그려진 카드를 기반으로 한 덱빌딩 로그라이크, 방탈출 퍼즐, 피가 흐르는 심리적 공포 등의 요소가 섞인 여정을 다룹니다. 카드에는 더 어두운 비밀이 새겨져 있습니다…",Creativerse,"액션, 어드벤처, 캐주얼, 인디, 대규모 멀티플레이어, RPG, 시뮬레이션",A sandbox adventure game as big as your imagination.,2,,
B0073,A18,Still Life / Jenny LeClue - Detectivu / Telling Lies,"어드벤처 / 액션, 어드벤처, 캐주얼, 인디 / 어드벤처, 인디, 시뮬레이션",[Still Life] Still Life 2 also now available! ‖ [Jenny LeClue - Detectivu] Jenny LeClue - Detectivu는 조사와 선택지로 가득한 스릴 넘치는 미스터리 어드벤처 게임입니다. ‖ [Telling Lies] 네 명의 삶. 그리고 하나의 큰 거짓말. 아무도 모르게 녹화된 은밀한 대화를 들으며 진실을 알아내십시오. 큰 호평을 받았던 Her Story의 계승작입니다.,Penelope Pendrick and the Art of Deceit,"어드벤처, 인디","Pick up your magnifying glass as writer-turned-detective Penelope Pendrick in this first-person point and click mystery adventure! Three people have suddenly vanished from the sleepy town of Carlisle. Follow the clues, interrogate suspects, and solve puzzles to end this case - before it ends you.",3,,
B0074,A19,Iron Brigade / Ancient Planet Tower Defense / Creeper World IXE,"액션, 전략 / 캐주얼, 인디, 전략 / 액션, 캐주얼, 인디, 시뮬레이션, 전략","[Iron Brigade] Join The Mobile Trench Brigade and protect humanity from the evil Monovision menace! ‖ [Ancient Planet Tower Defense] 고대 행성 타워 디펜스는 정통 타워 디펜스 게임입니다. 고대 문명의 요새가 외계 침략자들로부터 침략당했습니다. 고대의 강력한 기술을 사용하여 적군의 공격을 물리치십시오! ‖ [Creeper World IXE] The unstoppable alien force known as The Creeper has returned, devouring thousands of worlds in its path, and yours is next. Battle against the Creeper fluid in a groundbreaking pi",Space Run,"인디, 전략",스페이스 런은 널리 알려진 타워 디펜스 유형의 스타일을 도입하여 새롭게 변주한 '실시간 우주선 전략/건설 게임'입니다. 여러분은 우주선의 선장이 되어 깊은 우주의 위험으로부터 우주선과 화물을 지키고 관리하며 수많은 시련을 이겨내야 합니다!,3,,
B0075,A11,Cities: Skylines / Factorio / Farming Simulator 22,"시뮬레이션, 전략 / 캐주얼, 인디, 시뮬레이션, 전략 / 시뮬레이션","[Cities: Skylines] Cities: Skylines is a modern take on the classic city simulation. The game introduces new game play elements to realize the thrill and hardships of creating and maintaining a real  ‖ [Factorio] Factorio는 무한한 2D 세상에서 복잡성이 증가하는 아이템을 생산하기 위해 자동화 공장을 만드는 게임입니다. - 당신의 상상력으로 공장을 설계, 독창적인 방법으로 간단한 요소를 결합하고 마지막엔 당신을 좋아하지 않는 생물들로 부터 공장을 지키세요. ‖ [Farming Simulator 22] 농장을 만들고 농사를 즐기세요! 작물을 수확하고, 동물을 돌보고, 생산을 관리하고, 계절에 따른 어려움을 이겨내세요.",영지: 농사와 전쟁 (Territory: Farming and Warfare),"인디, 시뮬레이션, 전략","From a small village of a dozen people to a small kingdom of thousands of people. Arrange for residents to work, gathering, fishing and hunting, farming and mining, processing and manufacturing. Trade, accumulate supplies, increase your strength, and fight evil forces and monsters.",3,,
B0076,A15,Forza Horizon 5 / Hi-Fi RUSH / Street Fighter 6,"액션, 어드벤처, 레이싱, 시뮬레이션, 스포츠 / 액션 / 액션, 어드벤처","[Forza Horizon 5] 세계 최고의 자동차를 타고 생동감 넘치는 멕시코의 대자연을 탐험하며 재미있는 드라이빙 액션을 마음껏 즐겨보세요. ‖ [Hi-Fi RUSH] 아케이드 챌린지! 업데이트!로 추가되는 두 개의 신규 게임 모드에서 여러분의 능력을 시험하고, 새로운 보상을 획득해 보세요. 몇 가지 비밀도 숨어 있답니다! 락 스타 지망생 차이가 되어 비트를 타고, 세상 모든 게 음악에 싱크되는 세계에서 오합지졸 팀과 함께 사악한 거대 기업에 맞서 싸우세요. ‖ [Street Fighter 6] 시리즈 최신작 『Street Fighter 6』, 2023년 6월 2일 발매 결정! RE ENGINE으로 개발된 본 작품은 대형 모드 「World Tour」, 「Fighting Ground」, 「Battle Hub」로 구성되어 있다. 새로운 「스트리트 파이터」에는 지금까지의 시리즈에는 없었던 새로운 체험이 기다리고 있다.",Arizona Derby,"액션, 어드벤처, 인디, 레이싱, RPG, 시뮬레이션, 스포츠","Hit the pedal, run out the offroad.",2,,
B0077,A09,A Short Hike / ISLANDERS / Gorogoa,"어드벤처, 인디 / 캐주얼, 인디, 전략 / 어드벤처, 캐주얼, 인디","[A Short Hike] Hike, climb, and soar through the peaceful mountainside landscapes of Hawk Peak Provincial Park as you make your way to the summit. ‖ [ISLANDERS] ISLANDERS is a minimalist strategy game about building cities on colorful islands. ‖ [Gorogoa] Gorogoa(고로고아)는 Jason Roberts가 디자인하고 일러스트레이션을 손으로 그린 아름다운 차세대 퍼즐 게임입니다.",Disoriented,인디,A first-person puzzle game. Simply walk to the door.,2,,
B0078,A05,The Talos Principle / Rust / Inscryption,"액션, 어드벤처, 인디 / 액션, 어드벤처, 인디, 대규모 멀티플레이어, RPG / 어드벤처, 인디, 전략","[The Talos Principle] 탈로스 법칙은 철학적 SF 소설의 전통을 따른 1인칭 퍼즐 게임입니다. 시리어스 샘을 개발한 크로팀에서 만들었으며, 톰 주버트(FTL, 더 스와퍼)와 조나스 카이라츠(바다는 모든 것을 요구한다.)가 스토리를 작성했습니다. ‖ [Rust] Rust에서의 목표는 오직 하나, 바로 살아남는 것입니다. 섬의 야생 동물, 다른 주민, 환경, 다른 생존자 모두가 여러분의 목숨을 노립니다. 하루 더 살아남을 수 있다면 수단과 방법을 가리지 마세요. ‖ [Inscryption] Inscryption은 검은 잉크로 그려진 카드를 기반으로 한 덱빌딩 로그라이크, 방탈출 퍼즐, 피가 흐르는 심리적 공포 등의 요소가 섞인 여정을 다룹니다. 카드에는 더 어두운 비밀이 새겨져 있습니다…",Pawnbarian,"인디, 전략",폰바리안은 빠르게 즐길수 있는 턴제 퍼즐 로그라이크입니다. 카드를 통해 당신의 영웅을 체스 말과 같은 방식으로 움직여 교활한 몬스터로 가득한 도전적인 던전을 정복해보세요!,2,,
B0079,A03,Sid Meier’s Civilization® VI / XCOM® 2 / Stellaris,"전략 / 전략 / 시뮬레이션, 전략","[Sid Meier’s Civilization® VI] 문명 VI 에서는 새로운 방식으로 세상과 소통하고, 제국의 영토를 확장시키며, 문화를 발전시키고, 역사속 위대한 지도자들에 맞서 오래도록 지속될 나만의 문명을 건설해볼 수 있습니다. 클레오파트라를 비롯한 20명의 역사 속 지도자들 중 한명으로 플레이 해보세요. ‖ [XCOM® 2] XCOM 2는 수상 경력이 있는 전략 게임 XCOM: Enemy Unknown의 속편입니다. 인류가 외계인 침략군에게 항복한 지 20년, 이제 지구 상에는 새로운 세계 질서가 존재합니다. 수년간을 어둠 속에서 숨어 있었던 XCOM 부대는 반드시 일어나 외계인의 지배를 무너뜨릴 것입니다. ‖ [Stellaris] 항성간 여행을 통해 우주를 탐험하며 수많은 종족들도 만나보세요. 과학선을 보내 우주를 조사하고 탐험하면서 은하 제국을 건설하고, 건축선을 보내 새로 발견한 행성에 기지를 건설하세요. 소속 사회를 위한 탐험에 나서 매장된 보물과 은하계의 경이를 발견하고, 탐험가의 한계치와 진화 범위를 설정하세요. 동맹이 체결되고, 전쟁이 ",Pandora: First Contact,"시뮬레이션, 전략","Pandora: First Contact is a science fiction 4X turn-based strategy game on a planetary scale. Our Earth has been exhausted and colonial attempts on other planetary bodies have been in vain. Finally, after decades of exploration, an interstellar probe has brought promise of a new world.",3,,
B0080,A05,The Talos Principle / Rust / Inscryption,"액션, 어드벤처, 인디 / 액션, 어드벤처, 인디, 대규모 멀티플레이어, RPG / 어드벤처, 인디, 전략","[The Talos Principle] 탈로스 법칙은 철학적 SF 소설의 전통을 따른 1인칭 퍼즐 게임입니다. 시리어스 샘을 개발한 크로팀에서 만들었으며, 톰 주버트(FTL, 더 스와퍼)와 조나스 카이라츠(바다는 모든 것을 요구한다.)가 스토리를 작성했습니다. ‖ [Rust] Rust에서의 목표는 오직 하나, 바로 살아남는 것입니다. 섬의 야생 동물, 다른 주민, 환경, 다른 생존자 모두가 여러분의 목숨을 노립니다. 하루 더 살아남을 수 있다면 수단과 방법을 가리지 마세요. ‖ [Inscryption] Inscryption은 검은 잉크로 그려진 카드를 기반으로 한 덱빌딩 로그라이크, 방탈출 퍼즐, 피가 흐르는 심리적 공포 등의 요소가 섞인 여정을 다룹니다. 카드에는 더 어두운 비밀이 새겨져 있습니다…",DYSMANTLE,"액션, 어드벤처, 인디, RPG, 시뮬레이션",쉘터에서 일어나라. 모든 것을 파괴하라. 끔찍한 섬을 탈출하라. ⚔️🔨🎣🌱🌵🍰 탐험하라. 싸우라. 레벨업하라. 살아남으라. 모으라. 제조하라. 수확하라. 사냥하라. 건설하라. 농사를 지으라. 퍼즐을 풀라. 낚시를 하라. 요리하라. 살라. 괴로우면서도 즐거운 포스트 아포칼립스를 즐기라.,3,,
B0081,A30,Dordogne / A YEAR OF SPRINGS / Botany Manor,"어드벤처, 인디 / 캐주얼, 인디, 시뮬레이션 / 어드벤처","[Dordogne] 이 유년 시절의 여정에서 특별한 내러티브에 몰입하며 도르도뉴의 수천 가지 여름의 색을 탐험하고, 추억을 떠올리며 가족의 비밀을 밝히세요. ‖ [A YEAR OF SPRINGS] 세 명의 여성, 세 개의 이야기, 세 개의 봄. 세 명의 친구들이 사랑, 공감, 그리고 단지 함께하고 싶어하는 감정에 대한 방향을 찾아나가는 3 부작 비주얼 노벨 A YEAR OF SPRINGS 에서 하루, 에리카, 마나미의 이야기를 체험하세요. ‖ [Botany Manor] Welcome to Botany Manor, a stately home in 19th century England. You play as inhabitant Arabella Greene, a retired botanist. Explore your house and gardens, filled with research, t",Know by heart,"어드벤처, 캐주얼, 인디","Childhood friends reunite after spending a long time apart, revisiting old memories and rekindling their friendship. However, something beyond their control will ruin this reunion.",3,,
B0082,A14,서브노티카 / The Long Dark / No Man's Sky,"어드벤처, 인디 / 어드벤처, 인디, 시뮬레이션, 전략 / 액션, 어드벤처","[서브노티카] 위험과 경이로움이 가득한 외계의 바다 속으로 내려가세요. 장비를 제작하고, 잠수함을 조종하며 야생 생물보다 앞서가세요. 우거진 산호초, 화산, 동굴 같은 많은 장소들을 탐험하세요. 물론 살아남는 걸 잊으면 안 되겠죠. ‖ [The Long Dark] The Long Dark는 깊은 생각을 요구하는 탐험 생존 게임입니다. 플레이어는 지구 자기장 이상으로 인한 대재앙이 휩쓸고 간 세상에서 혼자 드넓은 설원 황무지를 탐험하며 살아남아야 합니다. 좀비는 등장하지 않으며 오직 플레이어와 추위, 그리고 자연 속의 위험들만 존재합니다. 고요한 종말의 세상에 오신 것을 환영합니다. ‖ [No Man's Sky] No Man's Sky는 무한히 펼쳐지는 우주에서의 탐험과 생존을 그린 SF 게임입니다.",The Forest,"액션, 어드벤처, 인디, 시뮬레이션","As the lone survivor of a passenger jet crash, you find yourself in a mysterious forest battling to stay alive against a society of cannibalistic mutants. Build, explore, survive in this terrifying first person survival horror simulator.",3,,
B0083,A15,Forza Horizon 5 / Hi-Fi RUSH / Street Fighter 6,"액션, 어드벤처, 레이싱, 시뮬레이션, 스포츠 / 액션 / 액션, 어드벤처","[Forza Horizon 5] 세계 최고의 자동차를 타고 생동감 넘치는 멕시코의 대자연을 탐험하며 재미있는 드라이빙 액션을 마음껏 즐겨보세요. ‖ [Hi-Fi RUSH] 아케이드 챌린지! 업데이트!로 추가되는 두 개의 신규 게임 모드에서 여러분의 능력을 시험하고, 새로운 보상을 획득해 보세요. 몇 가지 비밀도 숨어 있답니다! 락 스타 지망생 차이가 되어 비트를 타고, 세상 모든 게 음악에 싱크되는 세계에서 오합지졸 팀과 함께 사악한 거대 기업에 맞서 싸우세요. ‖ [Street Fighter 6] 시리즈 최신작 『Street Fighter 6』, 2023년 6월 2일 발매 결정! RE ENGINE으로 개발된 본 작품은 대형 모드 「World Tour」, 「Fighting Ground」, 「Battle Hub」로 구성되어 있다. 새로운 「스트리트 파이터」에는 지금까지의 시리즈에는 없었던 새로운 체험이 기다리고 있다.",EA SPORTS™ WRC,"레이싱, 시뮬레이션, 스포츠","새로운 장소, 순간, 스테이지, 고성능 차량, 새로운 리버리, 라이선스를 받은 크루와 함께 2024 랠리 시즌의 스릴을 경험하세요. 계속되는 랠리 여정을 시작할 준비를 하세요.",2,,
B0084,A26,Stardew Valley / Slime Rancher / Raft,"인디, RPG, 시뮬레이션 / 액션, 어드벤처, 인디, 시뮬레이션 / 어드벤처, 인디, 시뮬레이션","[Stardew Valley] You've inherited your grandfather's old farm plot in Stardew Valley. Armed with hand-me-down tools and a few coins, you set out to begin your new life. Can you learn to live off th ‖ [Slime Rancher] 슬라임 랜쳐는 젊고 용감한 랜쳐, 베아트릭스 르뷰가 지구에서 1,000광년 떨어진 '머나먼 평야'에서 슬라임들과 씨름하며 생계를 꾸려나가는 이야기입니다. 긍정적인 마인드와 강인한 의지로 베아트릭스는 진공팩을 사용하여 끊임없이 말랑말랑하게 굴러나오는 슬라임들을 피하며 이름을 알리고, 부자가 되려 합니다. ‖ [Raft] Raft™ throws you and your friends into an epic oceanic adventure! Alone or together, players battle to survive a perilous voyage across a vast sea! Gather debris, scavenge reefs an",Dinkum(딩컴),"어드벤처, 캐주얼, 인디, RPG, 시뮬레이션","딩컴은 거친 호주 아웃백을 닮은 섬에서 펼쳐지는 시뮬레이션 게임입니다. 농업, 사냥, 채광, 낚시, 채집을 통해 자원을 모아 마을을 확장하고, 친구들과 어울리며 딩컴의 특별한 매력을 경험해보세요.",3,,
B0085,A20,It Takes Two / Overcooked! 2 / What Remains of Edith Finch,"액션, 어드벤처 / 액션, 캐주얼, 인디 / 어드벤처, 인디","[It Takes Two] It Takes Two에서 생애 가장 정신없는 여정을 시작하세요. 친구가 무료로 참가할 수 있게 친구 패스*로 초대하고, 함께 힘을 합쳐서 수많은 유쾌하고 획기적인 게임 플레이 챌린지를 헤쳐나가세요. ‖ [Overcooked! 2] 혼란스러운 요리 액션으로 가득한 Overcooked가 돌아왔습니다! 양파 왕국으로 돌아가는 여행을 떠나세요. 클래식 협동 또는 온라인 플레이에서 셰프 팀을 만들어서 최대 4명까지 플레이하세요. 앞치마를 준비하세요... 다시 세상을 구할 때가 되었습니다! ‖ [What Remains of Edith Finch] What Remains of Edith Finch(워트 리메인스 오브 에디스 핀치)는 워싱턴 주에 있는 어느 가족에 대한 이상한 이야기의 모음입니다. 플레이어는 에디스가 되어 거대한 핀치 가택을 탐사하고, 가족사를 연구하며 이야기를 찾고, 왜 가족 중에서 그녀만 살아남았는지 알아내야 합니다. 각 이야기는 새로운 가족 구성",KILL IT WITH FIRE! 2,"액션, 어드벤처, 캐주얼, 인디, 시뮬레이션","Kill It With Fire 2는 최고의 협동 거미 사냥 경험을 제공합니다! 혼자 또는 구제업자 팀을 이루어, 정신 나간 여러 무기들을 총동원해 난장판을 만들고, 거미가 점령한 일곱 개의 차원에서 수십 개의 도전을 완수하세요.",2,,
B0086,A03,Sid Meier’s Civilization® VI / XCOM® 2 / Stellaris,"전략 / 전략 / 시뮬레이션, 전략","[Sid Meier’s Civilization® VI] 문명 VI 에서는 새로운 방식으로 세상과 소통하고, 제국의 영토를 확장시키며, 문화를 발전시키고, 역사속 위대한 지도자들에 맞서 오래도록 지속될 나만의 문명을 건설해볼 수 있습니다. 클레오파트라를 비롯한 20명의 역사 속 지도자들 중 한명으로 플레이 해보세요. ‖ [XCOM® 2] XCOM 2는 수상 경력이 있는 전략 게임 XCOM: Enemy Unknown의 속편입니다. 인류가 외계인 침략군에게 항복한 지 20년, 이제 지구 상에는 새로운 세계 질서가 존재합니다. 수년간을 어둠 속에서 숨어 있었던 XCOM 부대는 반드시 일어나 외계인의 지배를 무너뜨릴 것입니다. ‖ [Stellaris] 항성간 여행을 통해 우주를 탐험하며 수많은 종족들도 만나보세요. 과학선을 보내 우주를 조사하고 탐험하면서 은하 제국을 건설하고, 건축선을 보내 새로 발견한 행성에 기지를 건설하세요. 소속 사회를 위한 탐험에 나서 매장된 보물과 은하계의 경이를 발견하고, 탐험가의 한계치와 진화 범위를 설정하세요. 동맹이 체결되고, 전쟁이 ",ENDLESS Legend™ 2 엔들리스 레전드 2,"RPG, 시뮬레이션, 전략, 앞서 해보기","끊임없이 변화하는 세계에서 강력한 영웅들이 이끄는 비대칭적인 세력을 배경으로 펼쳐지는 이 전략 게임에서 승리를 향해 사람들을 이끌어보세요. ​​제국을 건설하고, 정치적 영향력을 행사하며, 위대한 군대를 일으켜 행성 깊숙이 숨겨진 어두운 비밀을 밝히기 위한 경쟁 속에서 치열한 전쟁을 펼쳐보세요.",3,,
B0087,A02,Vomitoreum / Tales of Kenzera™: ZAU / Shantae: Half-Genie Hero,"액션, 어드벤처, 인디 / 액션, 어드벤처, 인디 / 액션, 어드벤처, 인디","[Vomitoreum] Vomitoreum is an FPS Metroidvania with a focus on atmosphere and horror, inspired by the paintings of Zdzisław Beksiński. ‖ [Tales of Kenzera™: ZAU] 샤먼의 춤을 추세요. 아버지의 영혼을 되찾으세요. Surgent Studios가 제작한 메트로이드바니아 스타일의 어드벤처 게임 Tales of Kenzera™: ZAU에서 죽음의 신과 함께 아름답고 위험한 켄제라의 땅으로 용감하게 모험을 떠나세요. ‖ [Shantae: Half-Genie Hero] Shantae embarks on her first full HD adventure! When a mysterious crime wave sweeps Sequin Land, it’s up to Half-Genie Hero Shantae to save the day! Use Shantae’s devastating Hair-",SiNiSistar Lite Version,"액션, 어드벤처, 인디","A simple 2D action game centered on themes of masochistic tendencies, yearning for death, as well as despair at being attacked by terrifying beings.",1,MODE_MISMATCH,
B0088,A18,Still Life / Jenny LeClue - Detectivu / Telling Lies,"어드벤처 / 액션, 어드벤처, 캐주얼, 인디 / 어드벤처, 인디, 시뮬레이션",[Still Life] Still Life 2 also now available! ‖ [Jenny LeClue - Detectivu] Jenny LeClue - Detectivu는 조사와 선택지로 가득한 스릴 넘치는 미스터리 어드벤처 게임입니다. ‖ [Telling Lies] 네 명의 삶. 그리고 하나의 큰 거짓말. 아무도 모르게 녹화된 은밀한 대화를 들으며 진실을 알아내십시오. 큰 호평을 받았던 Her Story의 계승작입니다.,Syberia: The World Before,어드벤처,"Embark on a quest for identity through time, as you piece together the puzzle of two lives.",3,,
