pair_key,프로필,좋아하는_게임,좋아하는_게임_장르,좋아하는_게임_설명,추천_게임,추천_게임_장르,추천_게임_설명,적합도,이유태그,메모
B0324,A03,Balatro / Hades / Vampire Survivors,"캐주얼, 인디, 전략 / 액션, 인디, RPG / 액션, 캐주얼, 인디, RPG","[Balatro] 포커 로그라이크 게임. Balatro는 불법 포커 패로 게임을 하고, 판을 뒤엎는 조커를 발견하고, 아드레날린이 치솟는 강력한 콤보를 만드는 덱 빌딩 게임입니다. ‖ [Hades] Bastion, Transistor, Pyre의 제작사에서 선보이는 이 로그라이크 던전 탐색형 게임에서 핵 앤 슬래시로 지하 세계를 탈출하고 죽음의 신에게 도전하세요. ‖ [Vampire Survivors] 수많은 어둠의 피조물을 쓰러뜨리며 새벽이 올 때까지 생존하세요! Vampire Survivors는 로그라이트 요소를 갖춘 고딕 호러 케주얼 게임입니다. 당신의 선택으로 순식간에 수백 마리의 괴물이 눈덩이처럼 불어날 수 있죠.",Pluto,"인디, 전략","원소 주문을 사용해 괴물 같은 적을 속이고, 조카의 생일 파티로 향하는 길에 감옥에서 탈출하는 로그라이크 덱빌더.",2,,
B0325,A08,Sid Meier’s Civilization® VI / XCOM® 2 / Stellaris,"전략 / 전략 / 시뮬레이션, 전략","[Sid Meier’s Civilization® VI] 문명 VI 에서는 새로운 방식으로 세상과 소통하고, 제국의 영토를 확장시키며, 문화를 발전시키고, 역사속 위대한 지도자들에 맞서 오래도록 지속될 나만의 문명을 건설해볼 수 있습니다. 클레오파트라를 비롯한 20명의 역사 속 지도자들 중 한명으로 플레이 해보세요. ‖ [XCOM® 2] XCOM 2는 수상 경력이 있는 전략 게임 XCOM: Enemy Unknown의 속편입니다. 인류가 외계인 침략군에게 항복한 지 20년, 이제 지구 상에는 새로운 세계 질서가 존재합니다. 수년간을 어둠 속에서 숨어 있었던 XCOM 부대는 반드시 일어나 외계인의 지배를 무너뜨릴 것입니다. ‖ [Stellaris] 항성간 여행을 통해 우주를 탐험하며 수많은 종족들도 만나보세요. 과학선을 보내 우주를 조사하고 탐험하면서 은하 제국을 건설하고, 건축선을 보내 새로 발견한 행성에 기지를 건설하세요. 소속 사회를 위한 탐험에 나서 매장된 보물과 은하계의 경이를 발견하고, 탐험가의 한계치와 진화 범위를 설정하세요. 동맹이 체결되고, 전쟁이 ",Galaxy Squad,전략,"Galaxy squad is a hardcore turn-based tactical roguelike, inspired by FTL and XCOM.",3,,
B0326,A11,Forza Horizon 5 / Hi-Fi RUSH / Street Fighter 6,"액션, 어드벤처, 레이싱, 시뮬레이션, 스포츠 / 액션 / 액션, 어드벤처","[Forza Horizon 5] 세계 최고의 자동차를 타고 생동감 넘치는 멕시코의 대자연을 탐험하며 재미있는 드라이빙 액션을 마음껏 즐겨보세요. ‖ [Hi-Fi RUSH] 아케이드 챌린지! 업데이트!로 추가되는 두 개의 신규 게임 모드에서 여러분의 능력을 시험하고, 새로운 보상을 획득해 보세요. 몇 가지 비밀도 숨어 있답니다! 락 스타 지망생 차이가 되어 비트를 타고, 세상 모든 게 음악에 싱크되는 세계에서 오합지졸 팀과 함께 사악한 거대 기업에 맞서 싸우세요. ‖ [Street Fighter 6] 시리즈 최신작 『Street Fighter 6』, 2023년 6월 2일 발매 결정! RE ENGINE으로 개발된 본 작품은 대형 모드 「World Tour」, 「Fighting Ground」, 「Battle Hub」로 구성되어 있다. 새로운 「스트리트 파이터」에는 지금까지의 시리즈에는 없었던 새로운 체험이 기다리고 있다.",GROUND BRANCH,"액션, 인디, 시뮬레이션","Rainbow Six® 및 Ghost Recon® 게임의 개발자 중 한 명이 심도 있는 캐릭터와 무기 커스터마이제이션을 구현하는 생각하는 1인칭 슈팅 게임을 소개합니다. 시간을 가지고, 미리 생각하고, 일을 완수하십시오.",1,MODE_MISMATCH,
B0327,A01,It Takes Two / Overcooked! 2 / What Remains of Edith Finch,"액션, 어드벤처 / 액션, 캐주얼, 인디 / 어드벤처, 인디","[It Takes Two] It Takes Two에서 생애 가장 정신없는 여정을 시작하세요. 친구가 무료로 참가할 수 있게 친구 패스*로 초대하고, 함께 힘을 합쳐서 수많은 유쾌하고 획기적인 게임 플레이 챌린지를 헤쳐나가세요. ‖ [Overcooked! 2] 혼란스러운 요리 액션으로 가득한 Overcooked가 돌아왔습니다! 양파 왕국으로 돌아가는 여행을 떠나세요. 클래식 협동 또는 온라인 플레이에서 셰프 팀을 만들어서 최대 4명까지 플레이하세요. 앞치마를 준비하세요... 다시 세상을 구할 때가 되었습니다! ‖ [What Remains of Edith Finch] What Remains of Edith Finch(워트 리메인스 오브 에디스 핀치)는 워싱턴 주에 있는 어느 가족에 대한 이상한 이야기의 모음입니다. 플레이어는 에디스가 되어 거대한 핀치 가택을 탐사하고, 가족사를 연구하며 이야기를 찾고, 왜 가족 중에서 그녀만 살아남았는지 알아내야 합니다. 각 이야기는 새로운 가족 구성",Garten of Banban 4,"액션, 어드벤처, 캐주얼, 인디",버려진 반반 유치원을 탐험하세요. 시설들이 수상하게 비어있습니다. 주민들을 구출하세요. 이 버려진 장소 뒤에 어떤 진실이 숨겨져 있는지 알아내고 실종된 아이의 행방을 찾으세요...,1,LOW_QUALITY,
B0328,A30,Stardew Valley / Slime Rancher / Raft,"인디, RPG, 시뮬레이션 / 액션, 어드벤처, 인디, 시뮬레이션 / 어드벤처, 인디, 시뮬레이션","[Stardew Valley] You've inherited your grandfather's old farm plot in Stardew Valley. Armed with hand-me-down tools and a few coins, you set out to begin your new life. Can you learn to live off th ‖ [Slime Rancher] 슬라임 랜쳐는 젊고 용감한 랜쳐, 베아트릭스 르뷰가 지구에서 1,000광년 떨어진 '머나먼 평야'에서 슬라임들과 씨름하며 생계를 꾸려나가는 이야기입니다. 긍정적인 마인드와 강인한 의지로 베아트릭스는 진공팩을 사용하여 끊임없이 말랑말랑하게 굴러나오는 슬라임들을 피하며 이름을 알리고, 부자가 되려 합니다. ‖ [Raft] Raft™ throws you and your friends into an epic oceanic adventure! Alone or together, players battle to survive a perilous voyage across a vast sea! Gather debris, scavenge reefs an",보보 베이: 뽀짝 몬스터 대작전,"캐주얼, 인디, 레이싱, 시뮬레이션, 스포츠","슬라임? 작은 몬스터? 아니요—무한한 진화 가능성을 지닌 신비한 생명체 ‘보보’입니다!《보보 베이: 뽀짝 몬스터 대작전》에 오신 걸 환영합니다. 보보를 수집·육성해 새로운 형태로 진화시키고, 토너먼트에서 승리를 쟁취하세요. 다양한 커스터마이징으로 나만의 보보를 완성해 보세요!",2,,
B0329,A27,The Raven Remastered / The Frostrune / Mad Experiments: Escape Room,"어드벤처 / 어드벤처 / 어드벤처, 캐주얼, 인디, 시뮬레이션, 전략","[The Raven Remastered] London, 1964. An ancient ruby is stolen from the British Museum. At the crime scene: a raven feather. Is somebody trying to follow in the footsteps of The Raven, the legendary mast ‖ [The Frostrune] Unravel a mystery inspired by Viking myth and legend in The Frostrune, a classic point-and-click adventure based on historically accurate Norse culture and environments. ‖ [Mad Experiments: Escape Room] 수상 후보에 오른 이스케이프 게임 1인 또는 최대 5인까지 플레이하며 3개의 독특한 방을 탐험하고, 두뇌를 자극하는 퍼즐을 풀며 체셔 교수와 그의 실험에 얽힌 어두운 비밀을 밝혀보세요.",Emissary Zero,"어드벤처, 인디, 대규모 멀티플레이어",협동 호러(1-4인). 밤에 신비한 건물을 탐험하게 됩니다. 달을 찾아 살아서 돌아오세요.,2,,
B0330,A09,Roots of Yggdrasil / Ancient Gods / Flick Shot Rogues,"인디, 전략 / RPG, 전략 / 인디, 전략","[Roots of Yggdrasil] Build settlements, explore the Nine Realms, collect artifacts and upgrade your deck to reach the top of Yggdrasil in this post-Ragnarok roguelike city-builder! Can you survive the  ‖ [Ancient Gods] Ancient Gods is a fusion of hero collector and deck-building rogue-lite where you collect your character, fight, and experience exciting events. Any character can use all the cards ‖ [Flick Shot Rogues] 계획하고, 조준하고, 쏘세요! FLICK SHOT ROGUES는 테이블 위에서 물건을 튕기는 촉각적 만족감과 사람들이 좋아하는 턴제 로그라이크의 전략적 깊이를 결합한 게임입니다. 말도 안되는 콤보를 연결하고, 캐릭터, 아이템, 스킬을 잠금 해제하면서, 섬을 정복하세요!",Dwarf Fortress,"인디, 시뮬레이션, 전략","Build a fortress and try to help your dwarves survive against a deeply generated world. Keep your dwarves happy, grow their community and beware of digging too deeply. The deepest, most intricate simulation of a world that's ever been created.",1,MODE_MISMATCH,
B0331,A18,Euro Truck Simulator 2 / BeamNG.drive / 아세토 코르사 Assetto Corsa,"인디, 시뮬레이션 / 레이싱, 시뮬레이션, 앞서 해보기 / 인디, 레이싱, 시뮬레이션, 스포츠","[Euro Truck Simulator 2] 도로의 왕이 되어 인상적인 거리를 가로질러 중요한 화물을 배달하는 트럭 운전사가 되어 유럽을 여행하세요! 탐험할 도시가 수십 개나 되므로, 당신의 인내심, 기술, 속도가 모두 한계에 도달할 것입니다. ‖ [BeamNG.drive] 뭐든지 할 수 있는 동적 소프트 보디 물리 시뮬레이터입니다. ‖ [아세토 코르사 Assetto Corsa] 아세토 코르사(Assetto Corsa) v1.16은 새로운 레이저 스캔 트랙 ""라구나 세카(Laguna Seca)"" 및 기다리던 Alfa Romeo Giulia Quadrifoglio를 포함한 7개의 신차를 소개합니다! 체인지로그에서 더 자세한 내용을 확인하세요!",Car Physics Simulator,"캐주얼, 인디, 레이싱, 시뮬레이션, 앞서 해보기","Car Physics Simulator, Drive Realistic Cars and Test Physics!",2,,
B0332,A23,Vomitoreum / Tales of Kenzera™: ZAU / Shantae: Half-Genie Hero,"액션, 어드벤처, 인디 / 액션, 어드벤처, 인디 / 액션, 어드벤처, 인디","[Vomitoreum] Vomitoreum is an FPS Metroidvania with a focus on atmosphere and horror, inspired by the paintings of Zdzisław Beksiński. ‖ [Tales of Kenzera™: ZAU] 샤먼의 춤을 추세요. 아버지의 영혼을 되찾으세요. Surgent Studios가 제작한 메트로이드바니아 스타일의 어드벤처 게임 Tales of Kenzera™: ZAU에서 죽음의 신과 함께 아름답고 위험한 켄제라의 땅으로 용감하게 모험을 떠나세요. ‖ [Shantae: Half-Genie Hero] Shantae embarks on her first full HD adventure! When a mysterious crime wave sweeps Sequin Land, it’s up to Half-Genie Hero Shantae to save the day! Use Shantae’s devastating Hair-",Legend of Himari,"캐주얼, 인디","Himari was ambushed! Help her hold out as long as possible, attack enemies, use magic to slay them, maintain Himari’s health level, so she could fight on, and also do not miss!",0,IRRELEVANT,
B0333,A09,Roots of Yggdrasil / Ancient Gods / Flick Shot Rogues,"인디, 전략 / RPG, 전략 / 인디, 전략","[Roots of Yggdrasil] Build settlements, explore the Nine Realms, collect artifacts and upgrade your deck to reach the top of Yggdrasil in this post-Ragnarok roguelike city-builder! Can you survive the  ‖ [Ancient Gods] Ancient Gods is a fusion of hero collector and deck-building rogue-lite where you collect your character, fight, and experience exciting events. Any character can use all the cards ‖ [Flick Shot Rogues] 계획하고, 조준하고, 쏘세요! FLICK SHOT ROGUES는 테이블 위에서 물건을 튕기는 촉각적 만족감과 사람들이 좋아하는 턴제 로그라이크의 전략적 깊이를 결합한 게임입니다. 말도 안되는 콤보를 연결하고, 캐릭터, 아이템, 스킬을 잠금 해제하면서, 섬을 정복하세요!",Railroads & Catacombs,"어드벤처, 인디, RPG, 전략","In this exciting Card Building Roguelike game you create your cards from scratch adding different upgrades. Build your train, explore the Labyrinth and survive. Discover infinite synergies. How far will you go?",3,,
B0334,A15,서브노티카 / The Long Dark / No Man's Sky,"어드벤처, 인디 / 어드벤처, 인디, 시뮬레이션, 전략 / 액션, 어드벤처","[서브노티카] 위험과 경이로움이 가득한 외계의 바다 속으로 내려가세요. 장비를 제작하고, 잠수함을 조종하며 야생 생물보다 앞서가세요. 우거진 산호초, 화산, 동굴 같은 많은 장소들을 탐험하세요. 물론 살아남는 걸 잊으면 안 되겠죠. ‖ [The Long Dark] The Long Dark는 깊은 생각을 요구하는 탐험 생존 게임입니다. 플레이어는 지구 자기장 이상으로 인한 대재앙이 휩쓸고 간 세상에서 혼자 드넓은 설원 황무지를 탐험하며 살아남아야 합니다. 좀비는 등장하지 않으며 오직 플레이어와 추위, 그리고 자연 속의 위험들만 존재합니다. 고요한 종말의 세상에 오신 것을 환영합니다. ‖ [No Man's Sky] No Man's Sky는 무한히 펼쳐지는 우주에서의 탐험과 생존을 그린 SF 게임입니다.",Rocky Planet,"액션, 어드벤처, 시뮬레이션, 전략","Rocky Planet is an open world sandbox space survival game offering a unique blend of sandbox, strategy gameplay, action, AI, dynamically changing environments, the infinite procedurally generated world.",2,,
B0335,A12,Baldur's Gate 3 / Mount & Blade II: Bannerlord / Kenshi,"어드벤처, RPG, 전략 / 액션, 인디, RPG, 시뮬레이션, 전략 / 액션, 인디, RPG, 시뮬레이션, 전략","[Baldur's Gate 3] Baldur’s Gate 3 is a story-rich, party-based RPG set in the universe of Dungeons & Dragons, where your choices shape a tale of fellowship and betrayal, survival and sacrifice, and  ‖ [Mount & Blade II: Bannerlord] 본 게임은 전략/액션 RPG입니다. 캐릭터를 생성하고, 외교에 참여하고, 제작, 거래를 하고, 방대한 중세풍의 샌드박스에서 새로운 땅을 정복하십시오. 군대를 일으켜 전쟁에 뛰어들고, 깊이가 있으나 직관적인 실력 기반의 전투 시스템을 채용한 대규모 실시간 전투에서 자신의 부대에 명령을 내리고 함께 싸우십시오. ‖ [Kenshi] 자유롭게 돌아다니는 분대 기반의 RPG. 스토리를 따라가는 대신 제한 없는 샌드박스식 게임플레이에 중점을 두었습니다. 무역상, 도둑, 반란군, 전쟁 군주, 모험가, 농부, 노예 등 다양한 삶을 체험할 수 있습니다. 운이 나쁘면 식인종의 먹잇감으로 전락할지도 모르죠. 새로운 장비를 연구하거나 제작해 보세요.",Plains of Pain,"액션, 어드벤처, 인디, 대규모 멀티플레이어, RPG, 시뮬레이션, 앞서 해보기","세상이 당신을 기다려 주지 않는, 살아 있는 포스트 아포칼립스 샌드박스에 뛰어드세요. 건설하고, 제작하고, 거래하고, 세력의 신뢰를 얻으며, 잔혹한 절차 생성 황무지에서 자신만의 길을 개척하세요.",2,,
B0336,A12,Baldur's Gate 3 / Mount & Blade II: Bannerlord / Kenshi,"어드벤처, RPG, 전략 / 액션, 인디, RPG, 시뮬레이션, 전략 / 액션, 인디, RPG, 시뮬레이션, 전략","[Baldur's Gate 3] Baldur’s Gate 3 is a story-rich, party-based RPG set in the universe of Dungeons & Dragons, where your choices shape a tale of fellowship and betrayal, survival and sacrifice, and  ‖ [Mount & Blade II: Bannerlord] 본 게임은 전략/액션 RPG입니다. 캐릭터를 생성하고, 외교에 참여하고, 제작, 거래를 하고, 방대한 중세풍의 샌드박스에서 새로운 땅을 정복하십시오. 군대를 일으켜 전쟁에 뛰어들고, 깊이가 있으나 직관적인 실력 기반의 전투 시스템을 채용한 대규모 실시간 전투에서 자신의 부대에 명령을 내리고 함께 싸우십시오. ‖ [Kenshi] 자유롭게 돌아다니는 분대 기반의 RPG. 스토리를 따라가는 대신 제한 없는 샌드박스식 게임플레이에 중점을 두었습니다. 무역상, 도둑, 반란군, 전쟁 군주, 모험가, 농부, 노예 등 다양한 삶을 체험할 수 있습니다. 운이 나쁘면 식인종의 먹잇감으로 전락할지도 모르죠. 새로운 장비를 연구하거나 제작해 보세요.",Dungeons & Dragons Neverwinter Nights 2: Enhanced Edition,"액션, 어드벤처, RPG",The Fate of The Forgotten Realms is in Your Hands. Return to the city of Neverwinter in Dungeons & Dragons Neverwinter Nights 2: Enhanced Edition.,3,,
B0337,A31,Hearts of Iron IV / Europa Universalis IV / Sid Meier's Civilization® V,"시뮬레이션, 전략 / 시뮬레이션, 전략 / 전략","[Hearts of Iron IV] Victory is at your fingertips! Your ability to lead your nation is your supreme weapon, the strategy game Hearts of Iron IV lets you take command of any nation in World War II; the ‖ [Europa Universalis IV] 비교할 수 없는 자유도, 깊이 있는 스토리, 정확한 역사적 고증을 즐기며 국토를 다스리고 세계를 정복하세요. 세계 역사를 새롭게 쓰며 시대를 풍미할 제국을 만드세요. ‖ [Sid Meier's Civilization® V] Create, discover, and download new player-created maps, scenarios, interfaces, and more!",Master of Orion 2,전략,Forge an empire in a universe where population growth is stripping away planetary resources. Colonize unknown planets and trade with other races for their knowledge.,3,,
B0338,A13,Death's Door / Children of Morta / Roboquest / Spelunky 2 / Nuclear Throne / Streets of Rogue / Neon Abyss / Curse of the Dead Gods / Rogue Legacy 2 / Have a Nice Death,"액션, 어드벤처, 인디, RPG / 액션, 어드벤처, 인디, RPG / 액션, 인디 / 액션, 인디 / 액션, 인디, RPG / 액션, 어드벤처, 인디, RPG / 액션, 어드벤처, 인디, RPG / 액션, 어드벤처 / 액션, 어드벤처, 인디, RPG / 액션, 인디","[Death's Door] 죽은 자의 영혼을 수확하고 시간을 끝내는 것은 단조로울 수 있지만 까마귀에겐 평범한 일입니다. 하지만 주어진 영혼을 도둑맞게 되면 변화가 일어납니다. 영혼을 도난하고 죽음의 손길이 닿지 않는 영역으로 도망친 절망적인 도둑을 추적하십시오. ‖ [Children of Morta] Children of Morta는 비범한 가족 영웅에 대한 스토리 중심의 액션 RPG 게임입니다. 다가오는 부패에 맞서 모든 결함과 미덕을 갖춘 베르그송 가를 이끄세요. 여러분은 여러분이 아끼는 사람들을 구하기 위해 모든 것을 희생할 수 있으신가요? ‖ [Roboquest] 로보퀘스트는 멸망한 미래 세계의 빠른 FPS 로그라이트입니다. 당신은 재부팅된 수호자로, 강철 궁둥짝을 걷어 찰 준비를 하세요! 혼자서 혹은 친구와 함께 맞서거나 끊임없이 변화하는 환경에서 치명적인 로봇 군단을 섬멸하세요. ‖ [Spelunky 2] Spelunky 2 builds upon the unique, randomized challenges that made the original a roguelike classic, offering a huge adventure designed to satisfy players old and new. Meet the nex ‖ [Nuclear Throne] Nuclear Throne은 포스트 아포칼립스 세계관의 로그라이크 스타일 탑다운 슈터입니다. 여기서 말하는 포스트 아포칼립스는 '인류의 마지막 희망'이 남아 있는 세계가 아니라, '인류는 멸종했고 이제 돌연변이와 괴물들이 세상을 돌아다니는' 그런 세계입니다. 과연 당신은 뉴클리어 쓰론에 도달할 수 있을까요? ‖ [Streets of Rogue] 싸워서 몰래 들어가 임의 생성된 도시를 공격하세요. Nuclear Throne은 무법천지 GTA와 Deus Ex가 혼합된 형태입니다. Rogue-lite가 몰입도 높은 캐릭터를 만나 너무 재미있습니다. ‖ [Neon Abyss] Neon Abyss는 고속의 로그라이크 액션 플랫포머로, 하데스가 만든 '그림 스쿼드'의 일원이 되어 어비스로 총을 들고 뛰어드는 런 앤 건 게임입니다. 무한한 아이템 시너지와 던전 진화 시스템으로, 매번 게임을 할 때마다 다른 경험과 새로운 도전이 등장합니다. 진짜 지옥을 보여주세요! ‖ [Curse of the Dead Gods] 엄청난 부, 영원한 생명, 신성한 힘을 탐하는 마음이 당신을 끝없는 지옥 속의 미로, 치명적인 함정 및 몬스터가 우글거리는 이 저주받은 사원으로 이끌었습니다. ‖ [Rogue Legacy 2] 로그 레거시 2는 로그 레거시에 후속편을 끼얹은 작품입니다. 당신이 죽을 때마다 자식이 가업을 이어받습니다. 딸은 색맹 궁수이고 아들은 평화주의자 요리사일 수도 있죠. 어쨌거나 둘 중 한 명은 전장으로 나가야 합니다. ‖ [Have a Nice Death] Have a Nice Death는 과로에 고생하는 데스가 되어 플레이하는 2D 액션 로그라이크로, 통제 불능인 직원들 때문에 영혼의 균형과 데스의 휴가 계획이 틀어지고 말았습니다. 질서를 회복하려면 대낫을 들고 직원들과 서열 정리를 해야 합니다.","Peace, Death!","캐주얼, 인디, 시뮬레이션","Peace, Death!는 어려움이 있는 아케이드 시뮬레이션 게임입니다. 당신은 죽음의 기사를 위해 일하는 리퍼로서 고객을 천국, 지옥, 혹은 연옥으로 보내야 합니다.",2,,
B0339,A30,Stardew Valley / Slime Rancher / Raft,"인디, RPG, 시뮬레이션 / 액션, 어드벤처, 인디, 시뮬레이션 / 어드벤처, 인디, 시뮬레이션","[Stardew Valley] You've inherited your grandfather's old farm plot in Stardew Valley. Armed with hand-me-down tools and a few coins, you set out to begin your new life. Can you learn to live off th ‖ [Slime Rancher] 슬라임 랜쳐는 젊고 용감한 랜쳐, 베아트릭스 르뷰가 지구에서 1,000광년 떨어진 '머나먼 평야'에서 슬라임들과 씨름하며 생계를 꾸려나가는 이야기입니다. 긍정적인 마인드와 강인한 의지로 베아트릭스는 진공팩을 사용하여 끊임없이 말랑말랑하게 굴러나오는 슬라임들을 피하며 이름을 알리고, 부자가 되려 합니다. ‖ [Raft] Raft™ throws you and your friends into an epic oceanic adventure! Alone or together, players battle to survive a perilous voyage across a vast sea! Gather debris, scavenge reefs an",Harvest Days: My Dream Farm,"어드벤처, 인디, RPG, 시뮬레이션","대도시의 스트레스에서 벗어나 전원의 삶을 즐겨보세요. 농장을 돌보며 오픈된 게임 세상을 탐험하고 나만의 농장 천국을 만들어 보세요. 동물들을 돌보고, 땅을 경작하고, 유용하고 예쁜 아이템들을 만들어 내며 꿈의 목장을 가꿔 보세요.",3,,
B0340,A29,Salt and Sanctuary,"액션, 인디, RPG","[Salt and Sanctuary] 두렵고도 잔혹한 섬의 탐험을 시작합니다… Salt and Sanctuary는 신속하고, 잔인하며, 복잡한 전투 시스템을 지닌 2D RPG입니다. 저주받은 도시의 잊힌 영역이나, 피에 물든 던전이나, 오염된 기념비와 같은 장소를 돌아다니며, 한때 축복을 받았지만 지금은 타락하고 만 영주들을 조우하세요.",Uncharted Ocean,"액션, 어드벤처, 캐주얼, 인디, RPG, 시뮬레이션, 전략","This is a world of oceans, islands and ships. Players will start their own journey from Faro, facing an impermanent ocean and awkward opponents, and gradually build a strong fleet with wisdom and luck. The chaotic seas and tempting treasures, under the guidance of the banner, work hard for survival！",1,IRRELEVANT,
B0341,A02,Still Life / Jenny LeClue - Detectivu / Telling Lies,"어드벤처 / 액션, 어드벤처, 캐주얼, 인디 / 어드벤처, 인디, 시뮬레이션",[Still Life] Still Life 2 also now available! ‖ [Jenny LeClue - Detectivu] Jenny LeClue - Detectivu는 조사와 선택지로 가득한 스릴 넘치는 미스터리 어드벤처 게임입니다. ‖ [Telling Lies] 네 명의 삶. 그리고 하나의 큰 거짓말. 아무도 모르게 녹화된 은밀한 대화를 들으며 진실을 알아내십시오. 큰 호평을 받았던 Her Story의 계승작입니다.,Murdered: Soul Suspect,"액션, 어드벤처, RPG","MURDERED: SOUL SUSPECT™ takes players into a whole new realm of mystery where the case is personal and the clues just out of reach, challenging gamers to solve the hardest case of all… their own murder.",3,,
B0342,A35,Project Zomboid / Don't Starve / The Forest,"인디, RPG, 시뮬레이션, 앞서 해보기 / 어드벤처, 인디, 시뮬레이션 / 액션, 어드벤처, 인디, 시뮬레이션","[Project Zomboid] Project Zomboid is the ultimate in zombie survival. Alone or in MP: you loot, build, craft, fight, farm and fish in a struggle to survive. A hardcore RPG skillset, a vast map, mass ‖ [Don't Starve] Don’t Starve is an uncompromising wilderness survival game full of science and magic. Enter a strange and unexplored world full of strange creatures, dangers, and surprises. Gather ‖ [The Forest] As the lone survivor of a passenger jet crash, you find yourself in a mysterious forest battling to stay alive against a society of cannibalistic mutants. Build, explore, survive i",Don't Bite Me Bro! +,"액션, 어드벤처, 인디, RPG, 시뮬레이션, 전략","Don't Bite Me Bro! is a 1-4 Player Couch Co-op open-world zombie apocalypse game. Explore the world for resources, find and save survivors throughout the world, each which become playable characters with unique traits and abilities.",2,,
B0343,A32,Hardspace: Shipbreaker / Hacknet / The Case of the Golden Idol / 방 탈출 시뮬레이터 / shapez 2 - Factory,"시뮬레이션 / 인디, 시뮬레이션 / 어드벤처, 인디 / 어드벤처, 캐주얼, 인디, 시뮬레이션 / 캐주얼, 인디, 시뮬레이션, 전략","[Hardspace: Shipbreaker] Equipped with cutting-edge salvaging tech, carve & slice spaceships to recover valuable materials. Upgrade your gear to take on more lucrative contracts and pay your billion credit ‖ [Hacknet] Hacknet은 터미널 기반의 몰입형 해킹 시뮬레이터입니다. 최근에 사망한, 그러나 언론 보도와는 달리 사고로 사망하지 않은 해커의 지시에 따라 진실을 추척하십시오. ‖ [The Case of the Golden Idol] A new kind of detective game that allows you to think and investigate freely. Discover clues surrounding 12 strange and gruesome deaths and build your own theory. Pick your suspect ‖ [방 탈출 시뮬레이터] Escape Simulator는 단독 또는 온라인 협동 플레이가 가능한 1인칭 퍼즐 게임입니다. 점점 더 많아지는, 고도의 상호 작용이 가능한 방탈출 세트를 탐험하세요. 가구를 옮기고, 모든 것을 집어 들고 검사하고, 냄비를 부수고 자물쇠를 부수세요! 레벨 편집기를 통해 커뮤니티가 만든 방을 지원합니다. ‖ [shapez 2 - Factory] 공장 건설 게임에 빠져들어 보세요. 단 한 가지에 집중하세요. 대규모 우주 공장을 건설하는 것! 방대하게 펼쳐지는 다층 공장과 만족스러운 생산 라인을 무제한으로 설계하세요. 계속해서 어려워지는 자동화 목표를 적의 위협 없이 자신만의 속도로 달성하세요.",Factory Town,"인디, 시뮬레이션, 전략","Build, automate, and optimize a giant factory on 3D terrain using conveyor belts, trains, chutes, pipes, and airships. Sell your goods to nearby villages to expand their borders, increase happiness, and unlock even better technology!",2,,
B0344,A33,Garry's Mod / Team Fortress 2 / Left 4 Dead 2,"캐주얼, 인디, 시뮬레이션 / 액션, 무료 플레이 / 액션","[Garry's Mod] Garry's Mod is a physics sandbox. There aren't any predefined aims or goals. We give you the tools and leave you to play. ‖ [Team Fortress 2] 다양한 전술적 능력과 뚜렷한 개성을 갖춘 9가지 병과의 캐릭터를 플레이하세요. 끊임없이 업데이트되는 새로운 게임 모드, 맵, 장비 그리고 가장 중요한 모자까지 지금 바로 즐겨보세요! ‖ [Left 4 Dead 2] Set in the zombie apocalypse, Left 4 Dead 2 is a co-operative action horror FPS takes you and your friends through the cities, swamps and cemeteries of the Deep South, from Savanna",Outbreak: The New Nightmare,"액션, 어드벤처, 인디, RPG","Return to the roots of co-op survival horror as you face monstrous hordes, scrounge for supplies and attempt to survive the nightmare. You have one life. Make it count!",3,,
B0345,A33,Garry's Mod / Team Fortress 2 / Left 4 Dead 2,"캐주얼, 인디, 시뮬레이션 / 액션, 무료 플레이 / 액션","[Garry's Mod] Garry's Mod is a physics sandbox. There aren't any predefined aims or goals. We give you the tools and leave you to play. ‖ [Team Fortress 2] 다양한 전술적 능력과 뚜렷한 개성을 갖춘 9가지 병과의 캐릭터를 플레이하세요. 끊임없이 업데이트되는 새로운 게임 모드, 맵, 장비 그리고 가장 중요한 모자까지 지금 바로 즐겨보세요! ‖ [Left 4 Dead 2] Set in the zombie apocalypse, Left 4 Dead 2 is a co-operative action horror FPS takes you and your friends through the cities, swamps and cemeteries of the Deep South, from Savanna",X-MODE,"액션, 캐주얼, 인디, 무료 플레이",Free-to-play action packed multiplayer FPS featuring a variety of gamemodes. Perfect for quick casual games with friends.,2,,
B0346,A02,Still Life / Jenny LeClue - Detectivu / Telling Lies,"어드벤처 / 액션, 어드벤처, 캐주얼, 인디 / 어드벤처, 인디, 시뮬레이션",[Still Life] Still Life 2 also now available! ‖ [Jenny LeClue - Detectivu] Jenny LeClue - Detectivu는 조사와 선택지로 가득한 스릴 넘치는 미스터리 어드벤처 게임입니다. ‖ [Telling Lies] 네 명의 삶. 그리고 하나의 큰 거짓말. 아무도 모르게 녹화된 은밀한 대화를 들으며 진실을 알아내십시오. 큰 호평을 받았던 Her Story의 계승작입니다.,CaseCracker2,"인디, 시뮬레이션, 전략","Officer Jia has vanished, leaving a classified message pointing to the CaseCracker 2.0 system. Tear through suspects' alibis, look beyond the text, and extract hidden threads from seemingly unrelated intel. Will you find the ultimate truth, or a trap?",3,,
